id,email,email2,id2,sentiment,date
23,14,86,79,335,1931-09-03
99,58,29,6,848,1934-10-26
52,49,19,86,457,1954-05-07
91,29,70,99,627,2002-03-13
61,100,70,37,256,2019-07-21
75,63,89,73,87,1920-02-20
53,25,23,27,226,1985-05-21
28,99,60,44,900,1994-01-22
13,61,35,48,278,1972-02-01
45,55,68,93,980,1947-10-16
19,43,10,82,348,1901-04-21
9,36,87,97,374,1904-12-06
96,20,81,43,500,1963-08-14
81,39,2,22,485,1928-08-11
22,81,89,34,618,1992-06-17
25,93,95,24,436,1955-05-23
73,64,78,52,593,1905-01-31
45,93,71,74,677,1998-10-29
39,35,27,2,782,1979-12-12
37,62,59,40,856,1900-11-14
16,74,64,6,22,1924-07-05
37,21,55,67,610,1969-12-02
40,88,43,13,552,1969-01-16
19,50,76,98,84,1928-01-08
97,21,56,99,559,1967-07-06
93,37,31,66,780,1944-09-06
27,33,40,41,240,1904-04-01
40,84,77,83,354,1997-04-03
99,95,89,93,636,1912-03-12
36,71,19,69,240,1976-06-25
45,78,1,83,839,2011-08-25
62,59,70,96,821,1983-09-21
51,13,30,43,830,1969-07-19
29,56,64,68,139,1969-07-10
35,47,21,81,911,1950-12-12
11,57,25,43,137,1927-08-16
83,94,20,84,247,1990-02-14
36,45,52,94,604,1909-04-20
92,66,22,32,202,1967-12-09
70,27,68,35,521,1964-06-06
19,46,7,9,291,1948-06-01
31,82,41,20,54,1906-06-28
83,57,94,50,447,2017-04-08
35,62,85,61,774,1908-06-30
28,68,51,36,459,1995-10-02
55,86,30,20,837,2014-03-01
24,7,28,74,878,1950-10-29
11,38,52,54,79,1936-05-03
14,17,69,67,261,2019-09-24
1,48,57,87,252,1907-09-01
26,84,64,81,502,1968-05-11
37,58,31,72,533,1970-02-28
25,18,67,12,341,1912-04-13
79,41,32,70,188,1900-06-08
25,69,46,71,254,1986-02-08
98,33,51,33,992,1940-10-12
53,4,22,20,215,1935-11-03
81,91,37,79,716,1982-06-05
62,24,69,37,246,2000-07-09
19,93,14,98,514,1952-02-20
62,78,47,94,342,1913-03-10
96,71,35,85,728,1906-10-11
98,68,11,9,81,2000-03-02
14,24,18,64,353,1982-12-02
40,8,32,76,954,1906-05-31
61,12,35,95,167,1964-10-05
85,21,64,51,66,1951-08-11
86,30,39,14,922,1923-04-07
54,9,15,61,428,1987-03-24
26,67,48,72,465,1998-08-13
76,22,90,90,84,1996-03-09
46,76,38,33,81,1957-09-24
16,76,75,18,410,1918-02-05
76,52,96,35,181,1993-05-05
65,70,27,34,748,1984-09-16
84,60,25,51,589,2003-03-13
28,84,24,42,119,1992-09-24
40,39,39,61,121,1973-12-23
5,36,20,48,65,2015-03-06
63,10,63,5,440,2005-01-14
100,36,64,84,145,1981-09-13
36,28,40,77,731,2014-02-02
96,79,42,45,434,1954-09-02
94,76,61,4,720,1951-04-29
8,40,1,12,445,2010-09-19
9,28,52,31,504,1975-06-19
26,35,33,40,121,1991-04-28
94,19,12,90,268,1956-11-27
41,82,82,46,523,2004-10-02
1,37,19,77,527,1923-01-22
7,78,48,69,685,1920-12-20
15,79,44,80,30,2010-06-17
22,90,43,1,328,1989-03-07
18,30,42,89,610,1959-10-14
80,34,16,66,99,1939-08-08
25,48,38,6,528,1920-07-05
61,53,63,93,385,1995-07-29
37,75,82,46,152,1948-08-13
62,7,50,63,785,1929-03-24
92,49,90,75,741,1999-03-20
72,34,29,86,455,1956-12-03
36,11,64,15,730,1907-02-06
89,13,36,57,609,1905-01-03
60,24,44,77,136,1904-09-06
2,56,77,12,532,1914-03-16
55,58,64,51,588,1967-10-01
44,42,27,79,213,1985-02-12
41,79,95,54,364,1951-10-09
41,72,16,21,516,1971-10-30
76,25,93,41,310,2016-07-21
52,64,78,4,108,1921-12-22
49,34,38,30,653,1998-04-12
25,35,46,17,623,1953-05-13
11,19,36,23,907,1980-05-13
8,72,66,84,29,1954-08-24
30,15,42,74,401,1975-02-10
13,36,38,58,638,2013-02-03
54,36,80,87,774,1962-01-20
75,38,6,58,347,1948-03-03
22,99,92,15,258,1910-05-19
20,10,37,68,160,2013-02-02
8,6,39,23,452,1986-12-31
50,71,65,75,943,1938-11-19
45,78,69,12,662,1946-09-09
20,53,71,92,880,1931-01-22
50,36,67,57,102,1955-05-09
52,37,31,36,172,1979-02-19
57,90,96,51,954,1918-10-17
31,10,59,86,212,1973-08-29
43,56,25,90,996,1915-11-01
46,46,85,71,682,1927-09-28
15,37,17,19,748,1953-06-30
86,15,36,80,970,2000-01-27
89,67,87,57,954,1902-06-05
49,33,47,49,476,1935-07-05
35,43,82,47,764,1955-01-06
1,43,15,4,142,2019-08-24
35,32,16,22,589,1991-03-22
2,22,42,16,704,2009-02-28
94,39,10,77,821,1930-02-05
30,23,41,59,597,1961-02-24
80,12,81,34,68,1901-02-12
26,58,74,99,609,1912-04-18
32,59,69,89,761,1947-09-02
88,68,81,72,969,1920-12-03
82,91,18,84,752,1995-01-19
92,59,87,71,492,1924-10-03
40,30,58,42,610,1958-09-01
29,12,47,32,834,1972-06-30
73,79,53,15,740,1937-04-12
63,100,70,12,704,1993-06-02
46,80,31,40,984,1934-06-06
54,54,64,2,464,1989-09-07
25,87,80,64,601,1931-10-17
55,26,64,86,346,1924-04-27
34,93,85,34,11,1998-12-22
34,97,82,59,35,1991-12-30
100,31,30,76,867,1964-05-22
77,38,77,53,678,1933-03-16
80,28,42,89,134,2018-08-24
45,87,85,65,409,1953-05-20
65,95,93,100,926,1924-06-18
46,34,55,49,830,1973-06-28
20,48,22,80,287,1966-03-16
54,46,76,54,353,1924-10-22
93,96,52,90,216,1902-03-01
56,92,17,72,374,1913-05-03
3,33,43,48,949,2007-04-26
89,7,30,4,453,1986-10-12
43,47,92,60,619,2010-12-04
17,39,59,78,629,1983-01-13
80,67,86,35,977,1929-09-09
23,90,23,43,782,2016-10-16
88,92,62,40,363,1972-08-25
69,27,26,11,947,2001-02-09
2,62,1,92,492,1928-11-16
36,82,73,26,309,1989-10-01
48,66,89,50,346,1984-01-19
77,25,41,59,375,1966-02-10
11,17,89,70,638,1996-08-24
3,54,59,54,443,1929-08-15
4,78,29,8,182,1985-09-06
53,97,4,44,435,1942-05-12
13,29,99,29,377,1937-01-04
85,40,12,37,12,2006-05-24
59,12,34,63,594,2015-12-07
9,47,21,50,889,1926-01-18
65,92,17,28,939,1920-01-05
48,9,15,50,953,1938-06-27
50,39,53,14,2,1936-07-28
90,46,60,62,78,1991-12-17
70,28,36,95,67,2018-01-31
63,49,24,89,841,1921-03-23
42,26,89,52,569,1977-05-24
15,51,94,4,955,1971-06-04
48,84,49,78,308,2001-01-01
95,84,52,15,849,2008-11-30
71,1,95,28,924,2015-07-14
26,30,100,26,822,1986-08-13
97,87,90,88,518,1936-10-12
71,13,68,74,206,2001-12-11
96,90,48,58,359,1906-07-30
98,42,12,48,762,1995-10-06
32,95,24,45,987,1976-04-03
23,19,10,70,976,1904-09-28
22,17,14,60,351,1982-01-08
45,4,66,81,840,1952-05-09
34,55,79,8,216,1907-08-04
78,6,43,84,232,1962-10-05
42,15,60,61,254,1990-11-12
32,19,2,78,455,1993-05-21
75,2,58,57,727,1986-07-11
25,11,13,71,891,1935-08-17
100,96,24,69,107,1952-11-06
60,32,70,35,675,1986-02-10
78,74,45,42,529,2005-03-19
91,46,24,25,724,1945-06-05
96,92,94,43,611,1943-06-15
37,52,49,100,344,1922-08-31
72,84,73,96,155,1914-08-16
57,73,12,50,156,1957-06-26
47,44,30,6,478,1904-03-29
65,66,74,33,788,1936-02-29
67,95,53,90,963,1945-11-15
91,31,4,75,386,1944-12-22
97,59,61,17,575,2006-02-09
33,6,54,13,264,1952-11-04
47,75,83,48,333,1954-11-18
87,82,5,98,685,1943-12-09
57,64,28,9,695,1921-11-30
14,23,98,25,876,1977-02-24
72,98,68,34,62,1996-04-02
32,20,5,9,770,1968-06-06
86,82,32,43,497,1943-03-04
79,3,82,55,357,1969-08-07
20,9,61,84,686,1946-03-07
18,70,60,86,385,1920-06-25
34,5,80,80,76,1908-08-29
70,15,62,100,1,1945-08-27
29,72,90,15,993,1925-12-09
100,85,50,88,833,2007-01-26
21,67,47,30,651,1951-08-26
26,17,27,74,69,1910-01-08
70,28,90,47,931,1906-07-07
54,55,24,75,149,1914-08-01
3,86,55,95,500,1962-06-06
68,10,74,79,24,1925-01-09
53,24,100,77,203,1919-01-14
54,2,93,67,687,2002-06-09
5,11,26,36,643,1901-04-27
70,95,43,53,756,1908-04-29
54,88,92,61,741,1936-11-25
5,44,31,67,789,2015-08-25
22,31,82,12,859,1929-04-09
59,64,38,50,461,1979-10-20
3,54,3,3,712,1942-01-28
28,73,77,81,285,1936-05-19
86,41,70,76,167,1910-03-07
19,51,62,12,413,1947-07-28
15,64,15,25,133,1954-05-14
44,93,62,50,655,1993-12-24
53,11,63,86,870,1909-04-15
12,13,96,37,921,1915-01-24
28,67,66,93,163,2000-12-10
66,55,95,80,208,1976-08-26
20,31,91,27,846,1953-01-10
83,85,98,67,706,1954-08-08
75,83,4,87,668,1916-05-02
15,90,5,54,921,1909-10-18
68,69,51,38,47,1979-03-10
29,73,20,76,556,1928-08-26
20,58,61,36,852,1981-02-22
67,47,46,83,607,2002-06-28
69,57,74,98,338,1948-11-19
6,12,15,94,685,1911-08-27
19,2,44,92,549,1934-05-29
7,90,98,29,72,1926-05-09
2,73,55,50,747,1926-06-18
61,12,43,39,33,1937-11-13
51,92,71,55,697,1906-12-03
27,31,3,29,152,1981-11-15
46,56,50,59,674,1917-08-03
84,2,20,30,560,1926-12-27
83,5,26,90,356,2008-07-17
12,83,35,3,124,1915-09-23
48,59,9,75,846,1940-05-28
3,51,52,83,33,1978-02-21
3,37,67,85,228,1914-02-23
46,19,6,30,77,2011-01-03
27,80,79,39,510,1929-09-02
14,30,24,59,136,1983-05-17
7,91,40,98,163,1937-10-20
43,16,51,67,868,1932-11-17
4,49,38,7,543,1925-07-05
20,17,82,16,128,1977-02-17
37,99,85,90,834,1982-02-07
14,85,47,40,577,1972-05-26
16,57,72,46,897,1971-12-16
51,2,20,87,342,1940-07-13
79,97,94,10,223,1940-05-02
14,36,45,28,536,1925-11-19
90,67,14,87,179,1906-08-27
75,77,58,28,181,1918-03-18
97,77,50,55,786,2019-08-31
20,71,31,12,782,1933-08-31
20,9,53,18,345,2008-04-28
19,61,23,58,807,1980-02-28
18,74,94,10,328,1920-04-24
90,77,73,15,422,1995-03-07
74,25,34,35,537,1994-06-25
92,44,57,74,624,1912-06-20
85,34,65,87,562,1981-12-21
89,86,22,17,996,1936-11-19
92,81,93,20,635,1943-01-10
22,63,9,21,322,1915-01-05
36,66,69,6,684,2000-11-26
79,73,46,100,99,1945-03-27
66,43,39,36,675,1970-08-12
31,9,71,41,113,1922-07-30
36,44,3,14,615,1948-10-14
95,82,27,96,740,1950-05-29
25,11,13,24,994,1915-05-21
12,93,18,37,407,1914-01-14
74,42,43,49,553,1962-08-03
46,95,32,45,76,1933-06-21
38,60,75,36,144,1972-09-13
19,68,64,38,872,1944-09-17
25,91,67,33,442,1916-01-13
32,82,28,98,565,1964-08-08
2,27,12,14,324,1921-07-26
14,87,49,12,667,1937-12-03
71,10,50,90,868,1953-01-22
68,4,46,58,772,1964-07-08
42,26,35,7,875,1971-12-07
78,60,80,27,165,1912-11-25
32,68,77,59,818,2005-04-22
6,92,30,8,408,1981-11-04
77,41,100,54,418,1917-06-15
63,90,7,39,4,1913-11-05
49,98,86,43,328,1942-12-24
80,31,67,12,76,1923-07-26
2,22,73,84,48,1985-01-27
45,90,90,70,477,2004-12-08
15,16,86,79,931,1900-05-25
88,86,73,43,476,1980-06-24
3,16,36,54,852,1969-07-13
64,100,80,85,128,1923-12-14
45,69,42,7,274,1945-10-30
48,75,72,82,261,1926-12-08
6,20,74,37,513,1938-02-01
50,72,47,20,33,2019-06-19
71,9,87,34,579,1911-03-26
30,3,92,52,354,1954-09-29
88,24,80,94,139,1943-11-08
71,16,33,22,639,1960-01-18
22,85,64,27,808,2017-02-28
87,81,57,42,640,2010-09-04
74,93,7,17,967,1993-01-15
85,8,45,89,854,1910-02-02
33,21,81,24,406,1985-04-29
42,13,42,11,157,1980-11-18
8,4,29,4,322,1907-06-01
12,63,72,70,258,1928-04-25
42,38,37,39,986,1966-11-05
80,47,71,16,895,1905-02-13
23,97,11,2,912,1999-01-20
52,8,70,29,329,1978-04-27
83,17,49,96,323,2004-03-28
30,16,1,2,354,1989-02-26
84,17,97,71,734,1977-06-03
15,18,37,15,854,1911-03-14
84,77,23,57,28,1918-12-20
72,98,31,17,996,1949-12-16
3,98,97,79,97,1976-12-23
78,7,91,84,423,2017-08-20
18,21,65,74,672,1952-05-05
71,65,8,85,741,2019-06-09
50,52,16,88,967,2019-03-20
73,63,58,50,325,1936-07-19
30,95,71,33,538,1958-09-26
67,8,98,3,816,1907-10-23
6,63,47,7,121,1924-03-21
59,64,76,59,476,1947-12-22
84,66,98,45,988,2017-05-31
20,96,53,17,774,1985-09-14
56,54,40,19,764,2004-05-24
68,31,23,5,318,1922-12-09
47,79,93,20,298,1992-02-05
5,62,60,52,364,1965-04-27
31,88,90,10,251,1970-04-29
85,60,100,96,342,2001-08-29
50,98,62,10,338,1996-04-18
97,42,87,38,710,1963-12-25
47,48,52,10,650,1933-09-16
70,47,70,19,41,1960-03-05
85,79,14,32,925,1997-01-24
83,90,64,50,338,1969-10-21
11,19,70,77,242,1924-06-02
6,44,44,23,72,1999-12-25
70,36,91,68,965,1976-10-20
10,49,53,4,177,1951-04-17
81,60,82,26,265,1971-11-07
47,55,88,46,715,2010-05-08
7,1,65,60,154,1990-04-04
7,6,65,31,691,1998-08-23
3,99,9,65,236,1998-12-05
37,32,64,1,734,2010-02-16
39,3,63,37,196,1903-04-03
14,5,46,80,804,1977-02-25
49,19,81,23,941,1917-10-18
28,17,77,81,250,1924-02-08
34,44,84,41,844,1904-07-05
52,99,26,53,619,1900-12-18
16,60,36,91,226,1940-02-14
10,34,54,94,786,1985-11-02
10,58,64,48,998,1938-08-11
87,35,84,75,305,1931-07-18
89,6,8,96,85,1917-11-16
49,61,54,5,448,1959-10-14
74,86,57,28,794,1908-02-16
56,47,81,18,264,1956-07-04
19,100,67,9,941,1902-12-07
90,15,100,67,258,1945-08-31
86,26,77,1,207,1972-04-03
43,93,86,12,9,1998-06-07
71,7,60,6,589,1965-07-02
89,53,4,29,599,1908-11-10
81,97,64,70,112,1968-04-27
18,99,10,51,499,1947-02-08
85,40,94,83,853,2006-07-31
15,66,69,78,337,1986-08-04
74,36,52,97,377,1960-12-25
53,52,10,95,519,2002-08-06
79,89,48,34,315,2003-08-22
35,41,18,54,804,1998-02-09
66,50,22,97,900,1999-11-10
94,21,96,76,217,2007-07-07
79,4,64,89,479,2015-10-15
63,2,54,48,498,2001-10-26
24,92,95,24,402,1976-09-06
84,16,58,10,44,1912-10-02
90,14,92,13,701,2012-02-24
85,67,57,19,645,1940-06-18
61,99,62,79,767,1969-02-07
18,60,26,57,552,1967-08-01
87,98,73,50,483,1904-05-08
91,62,67,50,574,1999-10-16
14,21,69,43,636,1988-12-18
48,60,64,74,814,2010-05-14
21,92,28,34,196,1909-11-22
27,48,77,80,195,2010-06-30
90,90,54,23,292,1985-01-25
58,13,38,98,224,1944-09-27
92,81,59,15,687,2005-04-14
76,58,75,48,665,2011-11-21
23,64,78,96,313,1995-12-22
81,47,78,2,368,2006-10-11
59,85,56,76,837,2019-07-04
37,89,61,5,540,1974-08-02
91,17,50,28,536,1934-03-27
67,87,81,15,412,1920-11-08
67,54,42,66,152,1947-05-25
50,16,33,59,556,2007-05-31
42,77,5,44,298,1982-08-18
5,47,63,55,176,1959-07-26
27,59,81,59,545,1914-06-04
92,24,71,24,949,1945-12-23
11,96,30,81,377,1992-02-25
68,19,29,35,407,1971-08-12
46,19,5,60,286,1957-10-16
23,28,74,17,130,1901-06-08
68,29,79,23,424,1941-05-21
68,98,40,10,746,1951-06-20
97,85,81,29,416,1927-05-22
66,41,54,37,918,1990-01-14
23,47,92,98,764,1988-03-22
6,73,29,28,823,1976-04-15
45,48,74,21,958,1915-06-30
71,70,89,30,842,1949-05-24
76,33,37,66,997,1979-11-01
30,55,78,55,426,1926-04-16
11,3,95,34,307,1952-07-03
51,10,56,84,893,1993-05-29
76,44,58,90,20,1964-12-10
41,35,56,34,504,1997-05-08
53,40,77,29,232,1980-01-31
89,95,2,81,431,1916-01-10
49,40,87,96,290,1936-08-05
9,59,67,16,477,1902-07-31
67,31,74,60,512,2012-12-19
19,95,11,8,177,1914-11-14
55,88,53,48,68,1940-04-04
29,84,65,56,766,1978-02-09
48,16,6,99,506,1927-08-06
34,51,43,22,92,1989-02-03
79,48,61,44,974,2013-03-31
76,26,43,6,668,2011-04-07
6,10,22,15,610,1958-10-14
67,78,52,81,972,2019-03-04
64,4,56,11,844,2016-02-27
11,93,41,55,656,1908-10-17
55,66,37,52,993,1943-03-26
19,15,68,10,310,1935-04-26
23,47,8,88,980,1912-05-31
38,93,85,14,282,1975-02-24
76,39,86,54,552,1939-07-28
95,29,73,15,758,1977-12-14
24,38,98,19,685,1949-03-16
39,65,37,61,54,1934-09-23
21,95,32,100,869,1994-10-28
58,49,74,71,557,1911-07-24
17,51,35,26,682,1930-10-11
67,74,86,79,540,1938-02-09
53,37,36,27,804,1900-08-29
55,48,29,100,123,1931-11-15
35,55,63,57,135,2009-10-14
67,25,59,59,723,1910-06-05
76,63,38,51,823,1953-06-05
38,5,38,8,118,1951-03-17
100,43,44,67,526,1926-10-16
45,25,37,46,904,1916-01-11
12,78,76,55,703,1926-04-13
7,75,79,46,234,1903-10-30
79,100,41,71,765,1980-12-15
44,95,63,53,894,2009-04-23
60,53,58,32,158,1968-05-10
34,71,5,74,46,1932-03-13
23,21,47,59,265,2010-11-30
62,16,87,66,976,2000-10-18
56,2,3,81,325,1957-03-05
75,82,61,69,365,1961-09-27
77,41,81,84,23,2010-05-29
96,49,57,5,221,1949-09-15
100,67,14,44,947,1919-03-22
92,66,11,1,524,1995-12-25
76,18,93,94,380,1988-07-23
50,94,1,39,614,1923-05-18
39,11,79,67,163,1986-12-25
2,46,54,42,695,1933-10-30
51,76,20,61,783,1965-01-27
80,62,28,1,497,2012-09-19
41,30,72,96,320,1934-09-17
90,78,67,66,750,1936-06-22
64,41,97,76,723,1942-11-26
82,92,40,59,419,1930-09-25
7,58,93,18,64,2019-04-17
60,98,39,27,596,1955-08-20
7,42,92,20,791,2007-08-17
5,72,97,7,767,1980-10-02
25,73,69,4,451,1915-12-20
27,88,78,18,648,2009-02-15
70,53,96,77,727,1912-03-27
45,14,59,74,560,1917-05-31
75,82,33,8,6,1989-02-25
51,72,87,63,679,1935-09-12
68,7,82,94,524,2009-08-02
21,36,66,80,467,1981-11-14
52,70,25,9,35,1944-10-18
9,96,66,72,351,2008-04-02
71,5,13,54,664,1911-09-05
50,42,33,23,975,1975-01-13
37,12,21,55,193,1961-09-23
55,80,61,55,14,2019-07-10
38,56,65,84,786,1910-06-28
44,78,100,56,864,1995-05-11
56,72,96,5,525,1926-01-08
91,32,55,36,785,1971-05-16
30,38,63,12,196,1906-07-17
23,37,70,62,453,2002-03-14
54,29,93,57,664,1937-06-30
57,66,3,37,167,1932-03-01
82,95,95,89,549,1975-06-12
17,5,72,51,613,1990-06-02
85,59,74,19,474,1925-06-08
81,10,76,68,453,1914-11-26
94,50,66,39,923,1937-10-05
47,90,66,2,232,2016-06-09
92,3,55,88,466,1926-02-19
12,12,92,87,514,1997-11-16
15,91,90,93,464,1927-04-29
89,78,33,83,365,2004-02-12
50,4,59,80,425,1921-10-17
42,62,77,60,943,2004-12-04
44,44,33,76,251,1955-11-15
84,79,69,95,59,1983-11-20
24,20,81,27,808,1972-06-08
34,13,4,43,392,2006-12-12
15,69,43,32,486,1902-02-18
81,56,90,92,410,1931-07-31
32,100,1,14,261,1913-05-08
76,68,31,80,977,1966-06-21
80,89,97,6,526,1974-12-22
79,70,74,43,741,1922-07-09
76,38,14,6,971,1984-03-28
80,47,39,88,276,1998-09-15
97,37,9,3,294,2016-08-11
26,88,99,88,943,1935-07-23
85,79,3,45,305,2008-10-30
89,24,64,12,268,1917-05-07
64,14,42,83,521,1923-08-25
31,76,100,85,522,1921-02-22
82,48,7,39,980,1969-12-22
95,76,8,52,568,1904-07-27
27,9,75,47,936,1902-03-12
7,30,14,30,388,1918-03-30
79,87,41,22,586,1907-07-02
60,26,31,79,905,1961-10-28
76,92,67,14,979,1924-06-20
61,24,64,1,376,1902-08-07
86,71,57,70,98,1917-12-13
87,97,84,91,279,1952-04-22
100,55,30,75,273,1965-09-29
81,69,20,97,117,2007-03-26
4,52,24,80,748,2002-10-04
42,21,49,55,305,1943-12-13
23,30,42,33,628,1972-04-15
39,88,21,65,105,1902-01-21
15,1,26,51,865,1982-06-21
11,58,8,66,303,1960-07-17
58,66,38,50,161,1974-08-19
97,8,4,40,25,1934-07-19
23,18,37,87,499,1932-09-24
41,28,53,54,490,1931-09-07
38,43,34,31,760,1951-03-21
62,13,18,63,214,1998-03-10
3,71,66,86,433,1978-03-24
8,81,9,35,90,2013-12-29
61,75,41,10,333,1941-01-16
60,6,90,100,449,1944-09-18
74,62,60,19,314,1947-09-25
97,84,87,41,684,2002-02-05
56,81,85,84,691,1960-06-14
12,35,90,67,866,1937-09-18
77,21,82,11,115,2014-07-14
47,72,40,46,529,1911-12-27
57,10,88,16,366,1965-12-09
55,72,5,75,516,1992-11-29
79,29,49,18,49,1936-03-15
87,47,18,34,761,1992-09-15
29,61,12,89,722,1901-01-29
1,94,81,61,339,1966-01-03
83,27,3,62,205,1955-02-24
84,46,77,70,838,1942-03-03
99,96,48,69,128,1918-10-15
13,92,36,35,366,1905-02-16
56,27,90,49,906,1933-07-07
100,34,84,69,392,2016-09-03
95,51,76,46,435,1944-01-25
71,14,10,34,871,1953-08-23
15,88,84,16,260,1976-09-14
53,56,87,39,883,1995-08-17
24,3,38,56,497,1955-12-04
87,45,68,23,88,1935-04-15
10,18,71,49,42,1971-11-08
8,14,71,3,533,1964-11-26
14,80,21,93,259,1973-09-17
50,52,7,57,636,1951-09-02
24,43,12,37,731,1997-12-23
41,23,6,86,502,2011-07-24
34,66,8,35,577,1962-09-09
5,14,1,91,724,2005-11-08
67,21,43,51,976,1947-11-04
51,89,67,62,915,1970-07-02
98,23,36,44,367,2004-08-08
45,42,25,25,10,1914-04-19
49,37,3,32,341,1965-12-02
90,40,40,27,834,1908-05-30
29,67,83,4,378,1948-03-26
83,63,41,69,324,2009-02-16
64,81,80,70,118,1949-10-24
35,83,56,43,543,1907-01-11
49,62,26,89,770,1992-02-22
52,85,64,95,562,1926-05-13
37,99,2,35,994,1989-05-16
76,28,38,76,543,1962-01-04
93,10,28,24,433,1946-01-26
40,97,89,92,126,1920-08-03
32,77,90,67,748,1945-02-13
21,2,55,40,208,2002-10-30
71,32,65,80,877,2006-07-22
36,77,42,10,408,1928-03-06
34,14,70,32,778,1984-03-23
44,36,33,85,897,1995-06-18
48,2,68,23,220,1929-12-07
84,90,91,86,10,1950-10-29
64,78,21,58,606,1906-10-14
85,20,48,42,307,1964-08-08
54,51,49,6,715,1980-03-02
71,8,4,87,285,2002-06-16
86,90,36,21,257,1963-01-06
62,31,84,71,810,1904-04-14
53,82,1,62,517,1944-12-13
35,81,13,87,111,1947-02-16
67,34,89,52,720,2019-09-29
9,31,75,46,923,2008-10-18
51,97,16,16,343,1984-04-13
40,96,20,31,369,1909-02-07
90,27,11,2,599,1988-01-15
89,47,44,50,341,1959-08-28
80,90,77,24,271,2006-01-03
99,49,41,27,177,1936-07-11
54,11,94,4,780,1924-06-16
11,82,32,90,694,1916-10-19
81,63,33,65,600,1931-01-02
40,11,78,7,663,1923-02-01
7,29,18,99,612,1983-01-31
54,49,81,25,989,1929-09-22
94,39,91,45,551,1915-02-10
34,96,72,79,783,1989-12-27
29,70,20,35,985,1993-02-06
57,31,48,72,813,1934-03-25
24,43,4,77,514,1998-07-30
50,39,60,74,850,2015-05-29
98,70,6,18,126,1971-11-05
87,76,72,71,766,1917-08-12
92,30,50,15,864,1984-03-19
92,95,37,18,313,1941-04-21
75,8,82,90,564,1975-06-28
4,71,39,61,953,1975-10-22
57,82,79,46,631,1920-12-19
29,95,69,20,6,1964-01-19
81,37,85,18,73,1936-01-11
17,16,91,35,607,2015-04-04
57,78,76,77,672,1927-05-08
4,84,33,77,434,1960-11-12
14,60,68,95,193,1961-06-08
6,74,32,27,321,1996-08-09
8,24,70,55,925,2016-08-31
5,42,71,58,969,2016-10-23
13,4,100,67,557,1928-08-06
31,82,56,45,849,1972-01-01
9,13,83,76,791,1914-10-31
25,77,7,25,600,2018-05-10
43,38,14,99,737,2006-02-24
82,39,71,73,820,1938-03-13
7,56,2,69,801,2003-05-08
78,68,47,85,480,1920-01-21
35,98,98,48,646,1936-04-05
51,37,56,94,558,1996-04-13
58,75,57,30,802,2004-11-01
94,39,16,35,521,1928-10-25
47,52,57,47,967,1903-08-24
89,47,25,70,26,1910-04-06
69,30,11,64,643,1944-06-16
89,1,78,75,934,2009-10-18
31,50,49,49,141,1901-09-15
44,70,81,67,483,2014-06-21
79,17,25,35,849,1901-11-15
34,93,53,3,827,1927-07-02
48,83,28,93,476,1939-03-27
5,79,23,79,309,1944-05-30
73,9,20,86,33,1900-08-03
73,71,12,53,902,2009-01-11
99,72,82,40,633,1972-08-14
73,37,53,83,821,1915-09-24
87,5,71,15,240,1957-04-11
51,86,86,80,270,1917-11-20
89,33,78,40,455,2007-11-15
20,27,1,50,839,1951-06-05
77,96,44,43,92,1998-04-25
81,92,4,76,321,1969-05-02
47,58,24,96,830,2005-04-14
80,97,42,40,148,1952-02-13
5,59,94,22,399,2008-03-03
83,19,2,25,24,1990-03-04
78,84,84,97,403,1904-08-06
60,7,40,47,576,1980-06-26
12,91,79,91,48,2013-07-10
85,90,19,32,489,2006-07-01
6,27,31,1,534,1964-07-22
32,15,9,53,861,1986-02-23
44,41,35,40,815,1917-05-14
45,95,53,85,812,1921-03-15
81,65,47,62,527,1937-12-07
95,53,43,25,41,1943-03-25
11,98,25,32,837,1937-01-17
35,67,72,46,702,1959-03-13
64,75,3,80,665,1975-08-05
60,46,8,21,909,1981-08-16
100,73,85,40,73,1990-08-15
55,18,56,59,238,1995-10-24
11,27,41,62,644,1977-03-31
82,12,39,69,451,1901-10-13
58,11,83,83,566,1950-11-25
23,32,88,8,186,1949-06-18
74,77,16,49,316,1936-03-10
100,24,40,32,489,1965-09-21
70,20,33,66,56,1932-12-16
92,98,70,85,996,2019-11-18
91,22,14,29,398,1927-12-18
48,14,9,87,601,2011-06-01
59,7,80,13,949,1935-02-05
36,6,15,67,416,1965-07-13
54,71,5,72,80,1974-08-31
51,85,22,83,587,1953-05-20
9,57,72,64,717,2012-11-16
8,20,82,77,602,1902-08-24
30,36,94,5,253,1979-01-23
45,22,39,48,553,1925-06-03
44,68,66,30,3,1978-02-04
3,94,70,5,42,1954-09-30
5,88,32,13,31,1925-09-22
72,67,65,91,938,1997-08-21
5,49,20,96,376,2001-07-24
89,21,37,43,122,1949-10-11
78,55,67,86,147,1948-04-16
31,95,84,70,267,1963-02-13
88,80,39,49,948,1987-01-11
92,82,34,52,758,1976-06-19
66,36,33,93,374,1957-02-03
38,55,38,75,26,1969-05-29
61,74,58,39,562,1916-03-16
6,85,3,63,245,1935-09-24
62,52,13,48,770,1950-04-15
82,89,37,9,324,1903-02-14
10,87,14,99,834,1933-06-05
89,20,25,27,226,1915-03-11
59,12,81,58,349,1991-05-11
13,92,32,89,131,1972-04-02
72,9,43,59,971,1972-08-05
44,79,68,8,7,1977-11-19
48,11,56,37,906,2003-02-22
